STATION,NAME,DATE,YEAR,PRCP,SNOW,SNWD,TMAX,TMIN
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",7/29/08,2008,0,0,0,79,61
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",7/30/08,2008,0,0,0,82,57
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",7/31/08,2008,0,0,0,80,66
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/1/08,2008,0,0,0,81,65
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/2/08,2008,0.24,0,0,75,60
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/3/08,2008,0.19,0,0,75,61
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/4/08,2008,0,0,0,79,63
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/5/08,2008,0.04,0,0,84,57
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/6/08,2008,0.02,0,0,80,67
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/7/08,2008,0.9,0,0,77,58
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/8/08,2008,0.34,0,0,71,57
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/9/08,2008,0.04,0,0,76,58
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/10/08,2008,0.21,0,0,72,57
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/11/08,2008,0.34,0,0,72,56
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/12/08,2008,0,0,0,75,57
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/13/08,2008,0.36,0,0,76,54
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/14/08,2008,0,0,0,77,56
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/15/08,2008,0,0,0,77,57
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/16/08,2008,0.06,0,0,76,57
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/17/08,2008,0,0,0,80,63
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/18/08,2008,0.09,0,0,84,63
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/19/08,2008,0.42,0,0,67,51
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/20/08,2008,0,0,0,71,48
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/21/08,2008,0,0,0,78,50
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/22/08,2008,0,0,0,86,56
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/23/08,2008,0,0,0,81,62
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/24/08,2008,0,0,0,87,61
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/25/08,2008,0,0,0,72,52
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/26/08,2008,0,0,0,72,48
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/27/08,2008,0,0,0,77,47
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/28/08,2008,0,0,0,75,55
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/29/08,2008,0.25,0,0,70,60
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/30/08,2008,0.12,0,0,79,58
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",8/31/08,2008,0,0,0,78,56
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/1/08,2008,0,0,0,80,52
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/2/08,2008,0,0,0,82,53
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/3/08,2008,0,0,0,83,56
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/4/08,2008,0,0,0,83,64
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/5/08,2008,0,0,0,91,66
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/6/08,2008,0.05,0,0,74,61
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/7/08,2008,0,0,0,73,58
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/8/08,2008,0,0,0,77,55
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/9/08,2008,0.36,0,0,70,55
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/10/08,2008,0.01,0,0,66,48
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/11/08,2008,0,0,0,72,42
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/12/08,2008,0.61,0,0,69,64
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/13/08,2008,0.01,0,0,78,68
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/14/08,2008,0.41,0,0,88,69
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/15/08,2008,0,0,0,84,55
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/16/08,2008,0,0,0,66,46
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/17/08,2008,0,0,0,73,44
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/18/08,2008,0,0,0,66,44
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/19/08,2008,0,0,0,68,37
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/20/08,2008,0,0,0,75,48
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/21/08,2008,0,0,0,63,51
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/22/08,2008,0,0,0,67,42
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/23/08,2008,0,0,0,70,41
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/24/08,2008,0,0,0,76,45
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/25/08,2008,0,0,0,75,51
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/26/08,2008,0.07,0,0,61,49
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/27/08,2008,0.77,0,0,66,59
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/28/08,2008,0,0,0,69,58
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/29/08,2008,0.01,0,0,58,47
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",9/30/08,2008,0.17,0,0,64,46
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/1/08,2008,0.11,0,0,61,47
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/2/08,2008,0.43,0,0,54,47
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/3/08,2008,0.08,0,0,55,44
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/4/08,2008,0.01,0,0,57,42
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/5/08,2008,0,0,0,59,42
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/6/08,2008,0.06,0,0,56,37
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/7/08,2008,0,0,0,60,32
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/8/08,2008,0.2,0,0,67,34
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/9/08,2008,0,0,0,71,52
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/10/08,2008,0,0,0,67,46
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/11/08,2008,0,0,0,69,41
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/12/08,2008,0,0,0,74,39
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/13/08,2008,0,0,0,72,49
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/14/08,2008,0.01,0,0,78,46
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/15/08,2008,0,0,0,65,43
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/16/08,2008,1.25,0,0,59,47
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/17/08,2008,0,0,0,52,34
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/18/08,2008,0,0,0,54,29
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/19/08,2008,0,0,0,53,28
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/20/08,2008,0,0,0,57,29
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/21/08,2008,0.55,0,0,51,39
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/22/08,2008,0,0,0,43,35
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/23/08,2008,0,0,0,50,29
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/24/08,2008,0,0,0,57,28
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/25/08,2008,0.89,0,0,61,42
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/26/08,2008,0.02,0,0,60,43
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/27/08,2008,0.06,0,0,53,42
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/28/08,2008,1.19,0.6,0,42,32
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/29/08,2008,0.01,0,0,37,33
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/30/08,2008,0,0,0,45,31
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",10/31/08,2008,0,0,0,67,26
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/1/08,2008,0,0,0,55,30
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/2/08,2008,0,0,0,46,24
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/3/08,2008,0,0,0,58,31
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/4/08,2008,0,0,0,62,41
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/5/08,2008,0,0,0,65,41
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/6/08,2008,0,0,0,69,39
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/7/08,2008,0,0,0,66,44
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/8/08,2008,0.29,0,0,59,45
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/9/08,2008,0.02,0,0,51,40
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/10/08,2008,0.06,0,0,41,35
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/11/08,2008,0.09,0,0,42,34
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/12/08,2008,0,0,0,47,36
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/13/08,2008,0.07,0,0,53,36
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/14/08,2008,0,0,0,64,40
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/15/08,2008,0.77,0,0,55,47
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/16/08,2008,0.02,0,0,53,35
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/17/08,2008,0.08,1.4,0,36,28
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/18/08,2008,0.02,0.5,0,31,22
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/19/08,2008,0,0,0,29,24
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/20/08,2008,0.06,2.4,0,30,23
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/21/08,2008,0.16,5.7,2,26,18
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/22/08,2008,0.12,5,9,24,11
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/23/08,2008,0,0.1,5,30,6
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/24/08,2008,0.17,0,4,39,18
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/25/08,2008,0.71,0.2,0,36,32
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/26/08,2008,0.1,0,0,37,32
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/27/08,2008,0,0,0,40,33
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/28/08,2008,0,0,0,42,33
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/29/08,2008,0.02,0.4,0,38,30
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",11/30/08,2008,0.43,0.4,0,34,25
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/1/08,2008,0.16,0,0,48,34
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/2/08,2008,0.02,0.6,0,39,28
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/3/08,2008,0,0,0,42,22
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/4/08,2008,0.02,0,0,46,30
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/5/08,2008,0,0,0,31,21
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/6/08,2008,0,0.1,0,30,19
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/7/08,2008,0.07,3.5,0,30,12
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/8/08,2008,0,0.1,0,19,2
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/9/08,2008,0.21,1.8,2,51,17
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/10/08,2008,0.11,0.1,0,54,22
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/11/08,2008,0.18,1.5,0,30,22
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/12/08,2008,0.27,4.6,4,30,22
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/13/08,2008,0,0.2,5,24,2
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/14/08,2008,0.01,0,5,42,20
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/15/08,2008,0.13,0,2,57,32
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/16/08,2008,0.04,0.8,0,32,23
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/17/08,2008,0.52,3.4,3,35,23
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/18/08,2008,0,0,3,32,27
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/19/08,2008,0.57,9.5,2,29,10
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/20/08,2008,0,0.5,9,16,8
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/21/08,2008,0.34,5.8,10,32,13
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/22/08,2008,0.09,13.5,10,18,10
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/23/08,2008,0.04,1.8,20,27,14
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/24/08,2008,0.13,0.3,15,49,27
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/25/08,2008,0,0,5,40,30
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/26/08,2008,0.04,1,4,36,27
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/27/08,2008,0.65,0,0,55,34
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/28/08,2008,0,0,0,62,35
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/29/08,2008,0,0,0,42,30
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/30/08,2008,0.04,2.6,1,38,25
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",12/31/08,2008,0.25,5.6,5,25,8
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/1/09,2009,0,0.1,6,15,4
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/2/09,2009,0.01,0.4,5,34,11
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/3/09,2009,0.06,3.2,8,29,14
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/4/09,2009,0.04,0,7,26,3
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/5/09,2009,0,0,6,34,19
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/6/09,2009,0.06,0.6,4,31,11
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/7/09,2009,0.54,0.5,5,33,25
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/8/09,2009,0.03,9,5,32,20
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/9/09,2009,0,1.1,11,21,9
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/10/09,2009,0.15,2.6,8,17,-2
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/11/09,2009,0.17,2.2,8,20,9
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/12/09,2009,0.03,1.6,9,27,10
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/13/09,2009,0,2.2,9,35,15
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/14/09,2009,0,0.7,9,15,4
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/15/09,2009,0,0.3,8,12,-2
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/16/09,2009,0,0.7,8,11,5
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/17/09,2009,0.01,0.5,7,15,3
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/18/09,2009,0.13,4.2,10,26,12
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/19/09,2009,0.01,0.7,9,23,11
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/20/09,2009,0.01,1.9,8,19,7
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/21/09,2009,0,2.1,11,22,11
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/22/09,2009,0,0.1,10,30,21
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/23/09,2009,0,0,9,44,27
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/24/09,2009,0,1.3,8,33,7
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/25/09,2009,0,0,8,19,7
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/26/09,2009,0,0,8,21,11
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/27/09,2009,0,0.2,7,24,17
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/28/09,2009,0.59,9.3,8,29,18
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/29/09,2009,0,1.5,15,28,19
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/30/09,2009,0,0.3,14,30,18
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",1/31/09,2009,0.02,2.5,14,19,13
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/1/09,2009,0,0,14,42,18
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/2/09,2009,0,0,11,41,23
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/3/09,2009,0,0,11,30,9
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/4/09,2009,0,0,10,14,3
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/5/09,2009,0,0.4,10,14,-1
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/6/09,2009,0,0,10,28,11
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/7/09,2009,0,0,10,49,10
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/8/09,2009,0,0,7,47,30
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/9/09,2009,0,0,5,38,26
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/10/09,2009,0,0,4,40,27
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/11/09,2009,0.29,0,3,52,31
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/12/09,2009,0.52,0.4,1,51,32
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/13/09,2009,0.04,0.8,1,33,19
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/14/09,2009,0,0,1,30,16
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/15/09,2009,0,0,1,31,14
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/16/09,2009,0,0,1,29,15
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/17/09,2009,0,0,0,33,13
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/18/09,2009,0.24,1.7,0,36,22
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/19/09,2009,0.02,0.7,1,38,18
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/20/09,2009,0.03,9.5,2,25,17
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/21/09,2009,0,2.6,11,33,19
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/22/09,2009,0.03,1.1,9,36,22
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/23/09,2009,0,5.6,11,23,17
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/24/09,2009,0.01,1,10,22,12
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/25/09,2009,0,0,8,40,9
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/26/09,2009,0.02,0,6,51,32
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/27/09,2009,0.1,0,2,52,22
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",2/28/09,2009,0,0.4,0,22,9
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",3/1/09,2009,0,0,0,26,8
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",3/2/09,2009,0,0,0,18,11
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",3/3/09,2009,0,0.2,0,20,8
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",3/4/09,2009,0,0.4,0,32,13
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",3/5/09,2009,0,0,0,47,14
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",3/6/09,2009,0.03,0,0,60,39
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",3/7/09,2009,1.33,0,0,49,33
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",3/8/09,2009,0.21,0,0,41,37
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",3/9/09,2009,0.55,0,0,41,29
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",3/10/09,2009,0.15,0,0,42,29
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",3/11/09,2009,0.25,0,0,54,26
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",3/12/09,2009,0,0.3,0,27,21
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",3/13/09,2009,0,0,0,34,19
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",3/14/09,2009,0,0,0,48,17
USW00014771,"SYRACUSE HANCOCK INTERNATIONAL AIRPORT, NY US",3/15/09,2009,0,0,0,53,22
